Incident ID,Incident Date,State,City Or County,Address,# Victims Injured,# Victims Killed,# Subjects-Suspects Injured,# Subjects-Suspects Killed,# Subjects-Suspects Arrested,Operations
2595583,11-May-23,Illinois,Chicago,600 block of W 61st Pl,3,2,0,0,0,N/A
2595672,11-May-23,Indiana,Indianapolis,4020 S. East St,3,1,0,0,0,N/A
2595658,11-May-23,Pennsylvania,Philadelphia,5900 block of North 21st St,3,1,0,0,0,N/A
2594759,10-May-23,Colorado,Denver,9600 E Girard Ave,4,1,0,0,0,N/A
2590876,7-May-23,New Jersey,Newark,300 block of Orange St,3,1,0,0,0,N/A
2590669,7-May-23,California,Adelanto,10900 block of Bartlett Ave,5,2,0,0,0,N/A
2591640,7-May-23,California,Thornton,8600 block of W Mokelumne Ave,3,1,0,0,0,N/A
2591449,7-May-23,Wisconsin,Fond Du Lac,912 Martin Ave,3,1,0,0,1,N/A
2590617,7-May-23,Missouri,Saint Louis,2100 block of Branch St,2,2,0,0,0,N/A
2590631,7-May-23,Missouri,Columbia,904 Business Loop 70 E,3,1,1,0,2,N/A
2590940,7-May-23,Maryland,Frostburg,E College Ave,3,1,0,0,0,N/A
2591270,7-May-23,California,Redwood City,400 block of Redwood Ave,5,0,0,0,0,N/A
2589882,6-May-23,California,Chico,1000 block of Columbus Ave,5,1,0,0,0,N/A
2589762,6-May-23,Ohio,Columbus,624 N High St,9,0,1,0,1,N/A
2589765,6-May-23,Ohio,Columbus,1400 block of St Clair Ave,3,1,0,1,0,N/A
2590046,6-May-23,Texas,Allen,820 W Stacy Rd,7,8,0,1,0,N/A
2592771,6-May-23,Mississippi,Robinsonville (Tunica Resorts),2669 Kirby Rd,4,0,0,0,0,N/A
2589699,5-May-23,Mississippi,Ocean Springs,1013 Government St,6,1,0,0,1,N/A
2592407,5-May-23,Louisiana,Bastrop,Welch Ave. and Pruitt St,2,2,0,0,1,N/A
2589981,5-May-23,Missouri,Saint Louis,2837 Cherokee St,2,2,0,0,0,N/A
2589804,5-May-23,Mississippi,Natchez,261 Devereux Dr,3,2,0,0,2,N/A
2589790,5-May-23,Mississippi,Vicksburg,1320 Levee St,4,0,0,0,0,N/A
2587918,3-May-23,Illinois,Chicago,6300 block of South Calumet Ave,4,0,0,0,0,N/A
2587386,3-May-23,Georgia,Atlanta,1110 W Peachtree St NW,4,1,0,0,1,N/A
2587288,2-May-23,Florida,Lake Wales,614 Dawnlight Dr,0,4,0,1,0,N/A
2588047,2-May-23,Louisiana,Bossier City,3820 LA-782,2,2,0,0,1,N/A
2584808,30-Apr-23,Louisiana,Lafayette,W Congress Ave and University Ave,5,1,0,0,0,N/A
2584772,30-Apr-23,Kentucky,Paducah,505 S 8th St,4,0,0,0,4,N/A
2586872,30-Apr-23,Oklahoma,Henryetta,14360 Holly Rd,0,6,0,1,0,N/A
2584779,30-Apr-23,Oklahoma,Oklahoma City,3000 W Memorial Rd,3,1,0,0,0,N/A
2586747,30-Apr-23,Nevada,Las Vegas (Enterprise),Bermuda Rd and Pilot Rd,4,0,0,0,0,N/A
2584743,30-Apr-23,Georgia,Athens,1155 Mitchell Bridge Rd,3,1,0,0,0,N/A
2584763,30-Apr-23,Texas,Bryan,W 26th St and S Bryan Ave,4,0,0,0,0,N/A
2585718,30-Apr-23,California,Mojave,15900 block of H St,0,4,0,0,0,N/A
2584748,30-Apr-23,Mississippi,Bay Saint Louis,1000 block of Old Blue Meadow Rd,4,2,0,0,1,N/A
2584930,30-Apr-23,Massachusetts,Lawrence,5 Royal St,5,1,0,0,0,N/A
2585253,30-Apr-23,Alabama,Birmingham,800 block of 48th St N,4,0,0,0,1,N/A
2584240,29-Apr-23,South Carolina,Columbia,600 Beckman Rd,9,0,0,0,4,N/A
2584711,29-Apr-23,Washington,Auburn,2500 block of B St NW,4,0,0,0,0,N/A
2583589,28-Apr-23,Pennsylvania,Philadelphia,5900 block of Palmetto St,1,3,0,0,2,N/A
2584064,28-Apr-23,Texas,Cleveland,171 Walter Dr,0,5,0,0,1,N/A
2579179,23-Apr-23,Texas,Jasper,470 County Rd 263,11,0,0,0,4,N/A
2579262,22-Apr-23,North Carolina,Winston Salem (Winston-salem),1256 Alder St,4,1,0,0,0,N/A
2579441,21-Apr-23,Georgia,Rockmart,Fairview Rd and Morgan St,4,0,0,0,0,N/A
2578168,21-Apr-23,District of Columbia,Washington,500 block of Lebaum St SE,8,0,0,0,0,N/A
2577693,20-Apr-23,New Jersey,Trenton,269 Hamilton Ave,3,1,0,0,0,N/A
2577642,20-Apr-23,Connecticut,Hartford,Huntington St and Asylum Ave,3,1,0,0,0,N/A
2575621,18-Apr-23,Maine,Bowdoin,1459 Augusta Rd,3,4,0,0,1,N/A
2576366,18-Apr-23,North Carolina,Fayetteville,200 block of Alphin St,3,1,0,0,1,N/A
2574455,17-Apr-23,Maryland,Baltimore,2000 block of Charles St,4,0,0,0,0,N/A
2574091,16-Apr-23,Mississippi,Biloxi,2466 Beach Blvd,5,0,0,0,1,N/A
2574324,16-Apr-23,Georgia,Keysville,Tyrone Brooks Dr,4,0,0,0,0,N/A
2573436,15-Apr-23,Alabama,Dadeville,220 N Broadnax St,32,4,0,0,6,N/A
2572960,15-Apr-23,Hawaii,Waianae,87131 Kaukamana Rd,3,2,0,0,2,N/A
2572997,15-Apr-23,California,Northridge,19105 Parthenia St,3,1,0,0,1,N/A
2572582,15-Apr-23,New Jersey,Paterson,14th Ave and E 22nd St,6,0,0,0,0,N/A
2573200,15-Apr-23,New Jersey,Newark,400 block of Leslie St,3,1,0,0,1,N/A
2573179,15-Apr-23,Arizona,Phoenix,4617 W Indian School Rd,4,0,0,0,0,N/A
2573266,15-Apr-23,Kentucky,Louisville,1200 Southwestern Pkwy,4,2,0,0,0,N/A
2572471,14-Apr-23,Missouri,Kansas City,3500 Prospect Ave,4,1,0,0,0,N/A
2571130,13-Apr-23,New York,Bronx,1859 Westchester Ave,4,0,0,0,0,N/A
2571648,13-Apr-23,Michigan,Detroit,13570 block of Penrod St,4,0,1,0,1,N/A
2570622,12-Apr-23,Ohio,Toledo,998 Dorr St,5,1,0,0,0,N/A
2570985,12-Apr-23,Indiana,Fort Wayne,3530 Harvester Ave,3,1,0,0,0,N/A
2570789,12-Apr-23,North Carolina,Goldsboro,112 N. Leslie St,5,1,0,0,0,N/A
2570823,12-Apr-23,New Jersey,Trenton,Spring St and Calhoun St,4,0,0,0,0,N/A
2569434,11-Apr-23,District of Columbia,Washington,4001 Benning Rd NE,3,1,0,0,0,N/A
2568184,10-Apr-23,Kentucky,Louisville,333 E Main St,5,5,0,1,0,N/A
2568150,9-Apr-23,Florida,Orlando,5344 Lescot Ln,2,3,0,0,0,N/A
2567299,8-Apr-23,Texas,Houston,250 Uvalde Road,4,0,0,0,0,N/A
2566705,7-Apr-23,South Carolina,Isle Of Palms,1140 Ocean Blvd,5,0,0,0,3,N/A
2566449,7-Apr-23,Louisiana,New Orleans,I-10 and Read Blvd,4,0,0,0,0,N/A
2566162,6-Apr-23,Pennsylvania,Philadelphia,3700 block of N Carlisle St,4,0,0,0,0,N/A
2565404,5-Apr-23,Virginia,Virginia Beach,700 block of Lake Edward Dr,4,0,0,0,0,N/A
2564607,4-Apr-23,Pennsylvania,Philadelphia,3400 block of Rorer St,4,1,0,0,0,N/A
2564328,3-Apr-23,Tennessee,Jackson,1600 block of Hollywood Dr,4,0,0,0,0,N/A
2564074,3-Apr-23,Georgia,Atlanta,2479 Abner Terrace NW,3,1,0,0,0,N/A
2564105,3-Apr-23,Colorado,Pueblo,1000 block of E 11th St,3,1,0,0,0,N/A
2562882,2-Apr-23,District of Columbia,Washington,2900 block of Martin Luther King Jr Ave SE,4,0,0,0,0,N/A
2562631,2-Apr-23,California,Moreno Valley,24700 block of Sunnymead Blvd,4,0,0,0,0,N/A
2563072,2-Apr-23,North Carolina,Fayetteville,5044 Yadkin Rd,4,1,0,0,0,N/A
2562492,1-Apr-23,Maryland,Baltimore,3205 Woodring Ave,1,3,0,0,1,N/A
2559838,29-Mar-23,Tennessee,Memphis,6980 Winchester Rd,4,2,1,0,3,N/A
2555459,27-Mar-23,Tennessee,Nashville,33 Burton Hills Blvd,0,6,0,1,0,N/A
2555326,27-Mar-23,Wisconsin,Milwaukee,7225 N 76th St,5,0,0,0,0,N/A
2554779,26-Mar-23,Pennsylvania,Philadelphia,1900 block of N 19th St,2,2,0,0,0,N/A
2555309,26-Mar-23,Minnesota,Minneapolis,5601 Brooklyn Blvd,6,0,0,0,0,N/A
2555301,26-Mar-23,Arkansas,Little Rock,3002 Washington St,5,2,0,0,0,N/A
2555123,26-Mar-23,Louisiana,Minden,801 Harris St,4,0,0,0,3,N/A
2553878,25-Mar-23,Illinois,Macomb,533 N Johnson St,10,1,0,0,2,N/A
2553829,25-Mar-23,Louisiana,Shreveport,200 block of Texas St,5,1,0,0,1,N/A
2554912,25-Mar-23,New York,Hempstead,Spencer Pl and Jerusalem Ave,4,0,0,0,0,N/A
2555579,25-Mar-23,North Carolina,Williamston,W Pine St,5,0,0,0,0,N/A
2553843,24-Mar-23,Louisiana,Shreveport,1800 block of Logan St,8,0,0,0,0,N/A
2552552,23-Mar-23,Maryland,Baltimore,2801 Edmondson Ave,5,1,0,0,1,N/A
2551596,21-Mar-23,New Jersey,Trenton,45 N Stockton St,4,0,0,0,0,N/A
2551678,21-Mar-23,South Carolina,Sumter,190 Whitetail Cir,0,4,0,1,0,N/A
2550749,20-Mar-23,Wisconsin,Milwaukee,N 14th St and W Concordia Ave,5,1,0,0,1,N/A
2548773,18-Mar-23,Ohio,Columbus,1570 S. High St,4,2,0,0,0,N/A
2549452,18-Mar-23,Illinois,Chicago,2425 E 72nd St,4,0,0,0,0,N/A
2549324,18-Mar-23,Texas,Dallas,Gannon Ln and S Westmoreland Rd,4,0,0,0,0,N/A
2546495,15-Mar-23,Oregon,Portland,7900 NE 82nd Ave,2,2,0,0,0,N/A
2545871,14-Mar-23,Alabama,Birmingham,8400 block of 8th Ave S,0,4,0,0,1,N/A
2545631,13-Mar-23,Texas,Lubbock,9103 Ave P,3,1,0,0,1,N/A
2544817,12-Mar-23,Texas,Dallas,3626 Villaverde Ave,0,4,0,0,2,N/A
2543748,11-Mar-23,New York,Brooklyn,E 45th St and Snyder Ave,3,1,0,0,0,N/A
2544920,11-Mar-23,Washington,Vancouver,6701 E Mill Plain Blvd,3,1,0,0,2,N/A
2543201,10-Mar-23,Florida,Hialeah,14811 NW 87th Ct,0,4,0,1,0,N/A
2541580,7-Mar-23,Tennessee,Memphis,2100 block of Labelle St,4,0,0,0,0,N/A
2541937,7-Mar-23,Arkansas,Pine Bluff,2611 W 34th St,2,2,0,0,1,N/A
2539814,6-Mar-23,California,Sacramento,2200 block of Rogue River Dr,1,3,0,0,1,N/A
2540078,6-Mar-23,Tennessee,Memphis,176 Hillview Ave,1,3,0,0,1,N/A
2539582,5-Mar-23,Illinois,Bolingbrook,123 Lee Lane,1,3,0,0,1,N/A
2539165,5-Mar-23,Maryland,Capitol Heights,1200 block of Elfin Ave,4,0,0,0,0,N/A
2539515,5-Mar-23,Florida,Lake City,NW Alma Ave,4,0,0,0,0,N/A
2539065,5-Mar-23,Louisiana,Shreveport,4725 Greenwood Rd,4,0,0,0,0,N/A
2539082,4-Mar-23,California,Los Angeles,E 76th Place and S Main St,4,0,0,0,0,N/A
2539196,4-Mar-23,Georgia,Douglasville,3377 Talkeetna Rd,7,2,0,0,5,N/A
2539531,4-Mar-23,Missouri,Cape Girardeau,15 N Main St,5,0,0,0,2,N/A
2538963,4-Mar-23,California,San Pedro,Paseo Del Mar and Graysby Ave,4,0,1,0,1,N/A
2536665,1-Mar-23,Florida,Cocoa,4075 Alan Shepard Ave,0,4,0,0,1,N/A
2534810,27-Feb-23,Tennessee,Memphis,W Essex Ave and Arkansas St,2,2,1,0,1,N/A
2534995,27-Feb-23,Ohio,New Richmond,1195 Riebel Ridge,1,3,0,1,0,N/A
2534097,26-Feb-23,Michigan,Detroit,10300 block of Greensboro St,2,2,0,0,0,N/A
2534613,26-Feb-23,Florida,Pompano Beach,401 NW 27th Ave,2,2,0,0,1,N/A
2534174,26-Feb-23,Tennessee,Memphis,4675 S 3rd St,4,1,0,0,0,N/A
2533625,25-Feb-23,Minnesota,Saint Paul,500 Dale St N,3,2,0,0,1,N/A
2534393,25-Feb-23,Illinois,Machesney Park,1001 West Lane Rd,4,0,0,0,2,N/A
2533920,24-Feb-23,Louisiana,Abbeville,1616 Veterans Memorial Dr,4,0,0,0,1,N/A
2532658,23-Feb-23,Pennsylvania,Philadelphia,2003-05 N 31st St,7,0,0,0,0,N/A
2531512,22-Feb-23,Florida,Orlando,6100 block of Hialeah St,2,3,0,0,1,N/A
2531078,21-Feb-23,Colorado,Colorado Springs,3945 Palmer Park Blvd,5,0,0,0,0,N/A
2529381,19-Feb-23,Illinois,Chicago,I-57 and W 111th St,3,3,0,0,0,N/A
2528691,19-Feb-23,Indiana,Indianapolis,8005 42nd St,4,0,0,0,0,N/A
2528713,19-Feb-23,Tennessee,Memphis,1482 E Shelby Dr,10,1,0,0,2,N/A
2529243,19-Feb-23,Louisiana,New Orleans,St Charles Ave and Terpsichore St,4,1,0,0,1,N/A
2528774,18-Feb-23,Missouri,Saint Louis,410 N Tucker Blvd,4,0,0,0,0,N/A
2528505,18-Feb-23,Georgia,Columbus,3048 Victory Dr,1,3,0,0,1,N/A
2528239,18-Feb-23,South Carolina,Loris,3450 East SC 9 Business,4,0,0,0,0,N/A
2527517,17-Feb-23,Mississippi,Coldwater,3196 Arkabutla Dam Road,0,6,0,0,1,N/A
2528066,17-Feb-23,Georgia,Columbus,4499 Warm Springs Rd Connector,9,0,0,0,2,N/A
2527234,15-Feb-23,Maryland,Baltimore,1400 block of E Fayette St,4,0,0,0,0,N/A
2526362,15-Feb-23,Texas,El Paso,8401 Gateway Blvd W,3,1,1,0,1,N/A
2525382,14-Feb-23,Pennsylvania,Pittsburgh,1101 N Murtland St,4,0,0,0,0,N/A
2525634,14-Feb-23,New York,Buffalo,Crossman Ave and Heminway St,5,0,0,0,0,N/A
2525591,13-Feb-23,New Jersey,Paterson,50 block of 12th Ave,4,0,0,0,0,N/A
2524577,13-Feb-23,Michigan,East Lansing,509 E Circle Dr,5,3,0,1,0,N/A
2523928,12-Feb-23,Mississippi,Louisville,309 E John C Stennis Dr,5,1,0,0,0,N/A
2522649,10-Feb-23,New York,Brooklyn,3222 Mermaid Ave,4,0,0,0,0,N/A
2522557,10-Feb-23,New York,Bronx,631 E Tremont Ave,2,2,0,0,2,N/A
2521084,8-Feb-23,North Carolina,Laurinburg,Marcellus St,4,0,0,0,0,N/A
2521112,8-Feb-23,Louisiana,New Orleans,Bullard Ave and Chef Menteur Hwy,4,2,0,0,0,N/A
2521423,8-Feb-23,North Carolina,Elizabeth City,1000 block of Walker Ave,4,0,0,0,0,N/A
2518860,6-Feb-23,Texas,Corpus Christi,2700 block of Persimmon St,3,1,1,0,3,N/A
2518344,5-Feb-23,Arizona,Tucson,4000 block of E Agate Knoll Dr,3,1,0,0,1,N/A
2518456,5-Feb-23,Arkansas,Newport,400 block of Clay St,4,1,0,0,4,N/A
2518292,5-Feb-23,California,Stockton,1300 block of W Fremont St,3,1,0,0,0,N/A
2518281,5-Feb-23,Colorado,Peyton,12252 Point Reyes Dr,3,2,0,0,0,N/A
2517797,4-Feb-23,Texas,Huntsville,1505 19th St,2,2,0,0,2,N/A
2516494,1-Feb-23,California,Los Angeles,711 E. 108 St,5,0,0,0,0,N/A
2516309,1-Feb-23,Texas,Texas City,8601 Emmett F Lowry Expy,4,0,0,0,0,N/A
2514902,31-Jan-23,North Carolina,Durham,4100 block of Sudbury Rd,2,2,0,0,0,N/A
2514564,30-Jan-23,Florida,Lakeland,923 N Iowa Ave,11,0,0,0,5,N/A
2514220,30-Jan-23,Texas,Dallas,5800 block of Bonnie View Rd,3,1,1,0,1,N/A
2513512,29-Jan-23,Ohio,Columbus,1680 Karl Ct,3,1,0,0,1,N/A
2513575,29-Jan-23,North Carolina,Greensboro,6400 W Market St,6,1,0,0,1,N/A
2513517,28-Jan-23,South Carolina,Andrews,Birch Creek Rd,2,2,0,0,1,N/A
2513496,28-Jan-23,Texas,Austin,12636 Research Blvd,3,2,0,0,1,N/A
2513044,28-Jan-23,California,Beverly Hills,2799 Ellison Dr,2,3,0,0,0,N/A
2513527,28-Jan-23,Pennsylvania,Philadelphia,Knorr St and Loretto Ave,4,0,0,0,0,N/A
2512985,27-Jan-23,California,San Diego,62nd St and Akins Ave,3,1,0,0,1,N/A
2512343,26-Jan-23,New Jersey,Newark,1079 Broad St,4,1,0,0,0,N/A
2512617,26-Jan-23,Pennsylvania,Lancaster,525 N Franklin St,4,0,0,0,0,N/A
2510365,24-Jan-23,North Carolina,Red Springs,100 block of Samuel Williams Dr,1,3,0,0,1,N/A
2509362,23-Jan-23,Illinois,Chicago,2909 E 78th St,3,2,0,0,0,N/A
2510063,23-Jan-23,California,Oakland,5910 MacArthur Blvd,4,1,0,0,1,N/A
2509663,23-Jan-23,California,Half Moon Bay,12761 San Mateo Rd,1,7,0,0,1,N/A
2508683,22-Jan-23,Mississippi,Robinsonville (Tunica Resorts),1010 Casino Center Dr,4,0,0,0,0,N/A
2508522,22-Jan-23,Louisiana,Shreveport,1600 Sugar Ln,7,1,0,0,0,N/A
2508370,22-Jan-23,Louisiana,Baton Rouge,4619 Bennington Ave,12,0,0,0,3,N/A
2507836,21-Jan-23,California,Monterey Park,122 W Garvey Ave,9,11,0,1,0,N/A
2504645,17-Jan-23,Texas,Houston,6729 Lockwood Dr,4,0,0,0,0,N/A
2503345,16-Jan-23,California,Goshen,Harvest Ave and Rd 68,0,6,0,0,2,N/A
2503245,16-Jan-23,Florida,Sanford,Rinehart Rd and Co Rd 46A,5,1,0,0,0,N/A
2503649,16-Jan-23,Florida,Fort Pierce,Avenue M and N 13th St,7,1,0,0,1,N/A
2503058,15-Jan-23,Illinois,Rockford,2311 23rd St,1,3,1,0,0,N/A
2502680,15-Jan-23,Texas,Houston,5121 FM 1960 Rd W,4,1,0,0,0,N/A
2503178,15-Jan-23,Florida,Homestead,700 block of SW Sixth St,3,1,0,0,0,N/A
2503197,15-Jan-23,Arizona,Phoenix,S 46th Pl and E Broadway Rd,4,0,0,0,0,N/A
2502550,14-Jan-23,Missouri,Saint Louis (Moline Acres),Berwyn Dr and Lanier Dr,4,0,0,0,0,N/A
2501869,13-Jan-23,Ohio,Cleveland,3719 Mack Ct,1,4,0,0,1,N/A
2499119,9-Jan-23,Minnesota,Minneapolis,2218 E Lake St,4,0,0,0,0,N/A
2499381,9-Jan-23,Pennsylvania,Philadelphia,3300 block of Guilford St,1,3,0,0,1,N/A
2498792,9-Jan-23,Colorado,Denver,18th St and Blake St,4,0,0,0,0,N/A
2498013,8-Jan-23,Minnesota,Minneapolis,930 Hennepin Ave,4,0,0,0,0,N/A
2499425,8-Jan-23,Georgia,Albany,1021 S McKinley St,4,0,0,0,0,N/A
2497502,7-Jan-23,North Carolina,High Point,2734 Mossy Meadow Dr,0,4,0,1,0,N/A
2497948,7-Jan-23,Alabama,Huntsville,2817 Hwy 72 E,9,2,0,0,3,N/A
2496714,6-Jan-23,Texas,Dallas,8544 Lazy Acres Cir,2,3,0,0,0,N/A
2497164,6-Jan-23,California,San Francisco,600 block of Valencia St,3,1,0,0,0,N/A
2496431,5-Jan-23,Louisiana,New Orleans,St Andrew St and Rev John Raphael Jr Way,3,2,0,0,0,N/A
2496391,5-Jan-23,Florida,Miami Gardens,17647 NW 27th Ave,10,0,0,0,0,N/A
2495648,4-Jan-23,Utah,Cedar City (Enoch),4923 N Albert Dr,0,7,0,1,0,N/A
2494934,4-Jan-23,Maryland,Baltimore,4408 Edmondson Ave,4,1,0,0,1,N/A
2495059,4-Jan-23,Virginia,Dumfries,17900 block of Milroy Dr,4,1,0,0,1,N/A
2494254,3-Jan-23,District of Columbia,Washington,6200 block of Georgia Ave NW,3,1,0,0,0,N/A
2494425,3-Jan-23,Louisiana,New Orleans,2600 block of S. Rocheblave St,5,0,0,0,0,N/A
2492448,1-Jan-23,Florida,Ocala,1600 block of SW 5th St,4,2,0,0,0,N/A
2492601,1-Jan-23,Illinois,Chicago,300 block of E 57th St,3,1,0,0,0,N/A
2497601,1-Jan-23,Florida,Miami Gardens,NW 171st St and NW 30th Ave,9,0,0,0,0,N/A
2492611,1-Jan-23,North Carolina,Durham,1000 N Miami Blvd,5,0,0,0,0,N/A
2493102,1-Jan-23,Pennsylvania,Allentown,1140 E Clair St,4,0,0,0,0,N/A
2492314,1-Jan-23,Ohio,Columbus,2830 Johnstown Rd,4,1,0,0,2,N/A
2492253,31-Dec-22,Alabama,Mobile,200 block of Dauphin St,7,1,1,0,1,N/A
2491656,31-Dec-22,Arizona,Phoenix,4201 N 19th Ave,9,0,0,0,0,N/A
2491054,30-Dec-22,Tennessee,Memphis,E Brooks Rd,3,1,0,0,0,N/A
2490925,30-Dec-22,Texas,Humble,4800 block of Park Square Ln,3,2,0,0,0,N/A
2489614,28-Dec-22,New York,Bronx,851 E Tremont Ave,3,1,0,0,2,N/A
2490150,28-Dec-22,Texas,Dallas,9500 block of Scyene Rd,6,0,0,0,0,N/A
2488952,27-Dec-22,District of Columbia,Washington,2300 block of Pennsylvania Ave SE,4,0,0,0,0,N/A
2489345,27-Dec-22,Ohio,Columbus,900 block of Bellows Ave,5,0,0,0,0,N/A
2489124,27-Dec-22,California,Eureka,4000 block of Crane St,2,2,0,0,1,N/A
2488209,26-Dec-22,Louisiana,New Orleans,2031 St Maurice Ave,4,2,0,0,1,N/A
2487989,24-Dec-22,Mississippi,Columbus,90 block of Luxapalila Dr,3,1,1,0,1,N/A
2487517,23-Dec-22,Kansas,Wichita,900 block of S Mission Rd,2,2,0,0,2,N/A
2485011,19-Dec-22,Florida,Lake City,NW Dixie Ave and NW Wright Ln,5,0,0,0,0,N/A
2484083,18-Dec-22,California,Santa Ana,2112 S Main St,3,1,0,0,3,N/A
2483594,18-Dec-22,Oklahoma,Oklahoma City,311 S Klein Ave,4,0,0,0,0,N/A
2483489,17-Dec-22,Georgia,Atlanta,3000 Continental Colony Pkwy SW,3,2,0,0,1,N/A
2483188,16-Dec-22,Georgia,Valdosta,611 E Ann St,2,2,0,0,1,N/A
2482288,16-Dec-22,Illinois,Chicago,2150 S Laflin St,2,2,0,0,1,N/A
2483108,16-Dec-22,Texas,Dallas,2691 John West Rd,5,0,0,0,0,N/A
2482711,16-Dec-22,Tennessee,Memphis,831 Springdale Run Dr,5,0,0,0,0,N/A
2480430,13-Dec-22,New York,Rochester,Atlantic Ave and Illinois St,4,1,0,0,0,N/A
2479678,12-Dec-22,New York,Bronx,388 E 141st St,4,0,0,0,0,N/A
2478664,11-Dec-22,Illinois,Chicago,3235 N Central Ave,1,3,0,0,1,N/A
2478061,9-Dec-22,Arizona,Phoenix,S 21st and W Burgess LN,3,1,0,0,0,N/A
2477622,8-Dec-22,Michigan,Detroit,1114 Washington Blvd,4,0,0,0,0,N/A
2477404,8-Dec-22,Louisiana,New Orleans,4242 Chef Menteur Hwy,4,0,0,0,0,N/A
2475554,6-Dec-22,New York,Bronx,Daly Ave and E 180th St,4,0,0,0,0,N/A
2475546,6-Dec-22,Georgia,Macon,159 Steven Dr,1,3,0,0,0,N/A
2474143,4-Dec-22,Illinois,Zion,1800 block of Horeb Ave,5,0,0,0,0,N/A
2472924,1-Dec-22,Texas,San Antonio,4200 block of S Cibolo St,4,0,0,0,0,N/A
2471298,30-Nov-22,Louisiana,Lake Charles,510 Broad St,8,0,0,0,0,N/A
2469354,27-Nov-22,Florida,Tallahassee,2101 Wahnish Way,4,1,0,0,2,N/A
2468894,27-Nov-22,Louisiana,New Orleans,200 block of Bourbon St,5,0,0,0,1,N/A
2468745,26-Nov-22,Georgia,Atlanta,117 17th St NW,4,2,0,0,6,N/A
2468642,26-Nov-22,Alabama,Mobile,216 Dauphin St,4,0,0,0,2,N/A
2468325,26-Nov-22,Illinois,Chicago,12700 block of S Halsted St,2,2,0,0,0,N/A
2468162,25-Nov-22,Georgia,Atlanta,2700 block of Gresham Rd,0,0,3,1,0,N/A
2467661,24-Nov-22,Texas,Houston,1511 Baggett Ln,2,2,0,0,1,N/A
2467743,24-Nov-22,California,Costa Mesa,400 block of W Bay St,4,1,0,0,1,N/A
2466835,23-Nov-22,Maryland,Temple Hills,2300 block of Iverson St,4,0,0,0,0,N/A
2466431,23-Nov-22,Pennsylvania,Philadelphia,1901 N 60th St,4,0,0,0,0,N/A
2465761,22-Nov-22,Virginia,Chesapeake,1521 Sam's Circle,6,6,0,1,0,N/A
2465213,22-Nov-22,Florida,West Palm Beach,600 block of Snead Cir,2,2,0,0,1,N/A
2464943,20-Nov-22,Oklahoma,Hennessey,2372 N 2760 Rd,1,4,0,0,1,N/A
2464272,20-Nov-22,Texas,Dallas,2000 S Beckley Ave,4,0,0,0,0,N/A
2463465,19-Nov-22,Colorado,Colorado Springs,3430 N Academy Blvd,19,5,0,0,1,N/A
2464352,19-Nov-22,Illinois,Washington Park,Bunkum Rd and N 45th St,3,1,0,0,0,N/A
2463882,19-Nov-22,Mississippi,Philadelphia,560 Line St,6,1,0,0,1,N/A
2462457,18-Nov-22,Virginia,Richmond,4275 Laurel Oak Rd,0,4,0,0,1,N/A
2458727,13-Nov-22,Pennsylvania,Philadelphia,400 block of E Wyoming Ave,4,0,0,0,0,N/A
2458676,13-Nov-22,North Carolina,Enfield,1662 Green Acres Rd,5,1,0,0,0,N/A
2458863,13-Nov-22,Nebraska,Omaha,3347 Ames Ave,6,1,1,0,2,N/A
2459150,13-Nov-22,Virginia,Charlottesville,130 Culbreth St,2,3,0,0,1,N/A
2458933,12-Nov-22,California,Sacramento,4000 block of May St,4,0,0,0,0,N/A
2459005,12-Nov-22,Texas,Fort Worth,6655 Calgary Ln,4,0,0,0,1,N/A
2459259,12-Nov-22,California,Indio,Lilac Ct and Golden Rod Dr,3,1,0,0,0,N/A
2458467,12-Nov-22,New Jersey,Paterson,50 Block of N Main St,4,0,0,0,0,N/A
2459156,12-Nov-22,Tennessee,Memphis,S Goodlett St and Sheffield Ave,4,0,0,0,0,N/A
2458086,11-Nov-22,New Jersey,Jersey City,Virginia Ave and Martin Luther King Dr,4,0,0,0,0,N/A
2455710,7-Nov-22,Texas,Mcallen (McAllen),4700 block of Jasmine Ave,4,0,0,0,1,N/A
2453865,6-Nov-22,Illinois,Chicago,311 W Chicago Ave,3,1,0,0,1,N/A
2453892,6-Nov-22,Illinois,Chicago,5100 block of S Kolin Ave,5,0,0,0,0,N/A
2454565,6-Nov-22,California,Tulare,Rd 84 and Ave 208,5,0,0,0,0,N/A
2455484,6-Nov-22,Florida,Gainesville,500 SW 2nd Ave,4,0,0,0,0,N/A
2454281,5-Nov-22,New York,Buffalo,30 E Amherst St,4,0,0,0,0,N/A
2453744,5-Nov-22,Pennsylvania,Philadelphia,853 E Allegheny Ave,9,0,0,0,0,N/A
2452673,4-Nov-22,Florida,Orlando,10145 Myers Dr,1,4,1,0,1,N/A
2452798,4-Nov-22,Maryland,La Plata,3018 Wildflower Dr,0,4,0,1,0,N/A
2452501,3-Nov-22,Illinois,Chicago,3700 block of W Chicago Ave,4,0,0,0,0,N/A
2451028,2-Nov-22,Texas,Houston,2930 W Sam Houston Pkwy S,4,0,0,0,0,N/A
2451550,2-Nov-22,Mississippi,Hattiesburg,W 5th St,3,2,0,0,2,N/A
2450360,1-Nov-22,Colorado,Denver,1400 block of Verbena St,5,1,0,0,1,N/A
2450917,1-Nov-22,Maryland,Baltimore,2000 block of W Pratt St,4,0,0,0,0,N/A
